Date,Day,Season,Total guests,PSV_Count,Effenaar_Count,Temperature,Rain,Duration rain,Max rain,Timezone max rain,Wind,Timezone max wind,Temperature difference
2022-07-13,Wednesday,Summer,26.0,0.0,0.0,27.8,-0.1,0.0,-0.1,1.0,3.4000000000000004,13.0,12.8
2022-07-12,Tuesday,Summer,28.0,0.0,0.0,28.0,-0.1,0.0,-0.1,1.0,1.5,9.0,13.0
2022-07-11,Monday,Summer,36.0,0.0,0.0,23.3,0.0,0.0,0.0,1.0,1.5,7.0,8.3
2022-07-10,Sunday,Summer,26.0,0.0,0.0,22.6,0.0,0.0,0.0,1.0,2.9000000000000004,16.0,7.600000000000001
2022-07-09,Saturday,Summer,60.0,0.0,0.0,23.5,0.0,0.0,0.0,1.0,3.3000000000000003,14.0,8.5
2022-07-08,Friday,Summer,52.0,0.0,0.0,25.0,0.0,0.0,0.0,1.0,2.2,16.0,10.0
2022-07-07,Thursday,Summer,35.0,0.0,0.0,20.400000000000002,2.5,2.1,1.1,4.0,4.800000000000001,14.0,5.400000000000002
2022-07-06,Wednesday,Summer,17.0,0.0,0.0,22.200000000000003,0.0,0.0,0.0,1.0,2.6,15.0,7.200000000000003
2022-07-05,Tuesday,Summer,14.0,0.0,0.0,22.8,0.0,0.0,0.0,1.0,2.9000000000000004,15.0,7.800000000000001
2022-07-04,Monday,Summer,25.0,0.0,0.0,24.1,0.0,0.0,0.0,1.0,2.8000000000000003,8.0,9.100000000000001
2022-07-03,Sunday,Summer,23.0,0.0,0.0,23.3,0.0,0.0,0.0,1.0,3.1,13.0,8.3
2022-07-02,Saturday,Summer,35.0,0.0,0.0,25.200000000000003,0.0,0.0,0.0,1.0,2.2,10.0,10.200000000000003
2022-07-01,Friday,Summer,43.0,0.0,0.0,22.0,0.0,0.0,0.0,1.0,3.6,8.0,7.0
2022-06-30,Thursday,Summer,29.0,0.0,0.0,25.200000000000003,13.600000000000001,2.3000000000000003,7.9,17.0,3.1,16.0,10.200000000000003
2022-06-29,Wednesday,Summer,14.0,0.0,0.0,28.3,0.0,0.0,0.0,1.0,1.8,8.0,13.3
2022-06-28,Tuesday,Summer,9.0,0.0,0.0,25.3,0.0,0.0,0.0,1.0,2.3000000000000003,10.0,10.3
2022-06-27,Monday,Summer,20.0,0.0,0.0,20.900000000000002,8.4,1.8,5.1000000000000005,13.0,1.9000000000000001,13.0,5.900000000000002
2022-06-26,Sunday,Summer,42.0,0.0,0.0,21.1,0.0,0.0,0.0,1.0,2.5,8.0,6.100000000000001
2022-06-25,Saturday,Summer,37.0,0.0,0.0,24.8,6.6000000000000005,2.4000000000000004,4.6000000000000005,18.0,3.1,11.0,9.8
2022-06-24,Friday,Summer,27.0,0.0,0.0,24.8,22.400000000000002,4.0,13.100000000000001,1.0,3.0,1.0,9.8
2022-06-23,Thursday,Summer,28.0,0.0,0.0,31.8,6.5,0.7000000000000001,6.300000000000001,24.0,2.6,10.0,16.8
2022-06-22,Wednesday,Summer,21.0,0.0,0.0,27.0,0.0,0.0,0.0,1.0,3.1,9.0,12.0
2022-06-21,Tuesday,Summer,14.0,0.0,0.0,20.700000000000003,0.0,0.0,0.0,1.0,2.4000000000000004,2.0,5.700000000000003
2022-06-20,Monday,Spring,27.0,0.0,0.0,21.1,-0.1,0.0,-0.1,1.0,3.1,14.0,6.100000000000001
2022-06-19,Sunday,Spring,41.0,0.0,0.0,19.1,1.3,1.8,0.6000000000000001,9.0,4.7,2.0,4.100000000000001
2022-06-18,Saturday,Spring,81.0,0.0,0.0,32.1,0.0,0.0,0.0,1.0,3.7,24.0,17.1
2022-06-17,Friday,Spring,34.0,0.0,0.0,30.400000000000002,-0.1,0.0,-0.1,1.0,3.0,14.0,15.400000000000002
2022-06-16,Thursday,Spring,38.0,0.0,0.0,25.200000000000003,0.0,0.0,0.0,1.0,2.5,1.0,10.200000000000003
2022-06-15,Wednesday,Spring,33.0,0.0,0.0,25.8,0.0,0.0,0.0,1.0,3.0,9.0,10.8
2022-06-14,Tuesday,Spring,7.0,0.0,0.0,22.0,0.0,0.0,0.0,1.0,2.2,18.0,7.0
2022-06-13,Monday,Spring,27.0,0.0,0.0,19.8,0.0,0.0,0.0,1.0,3.3000000000000003,13.0,4.800000000000001
2022-06-12,Sunday,Spring,46.0,0.0,0.0,22.400000000000002,0.0,0.0,0.0,1.0,2.8000000000000003,13.0,7.400000000000002
2022-06-11,Saturday,Spring,89.0,0.0,0.0,24.0,0.0,0.0,0.0,1.0,2.8000000000000003,13.0,9.0
2022-06-10,Friday,Spring,62.0,0.0,0.0,24.1,-0.1,0.0,-0.1,1.0,3.3000000000000003,10.0,9.100000000000001
2022-06-09,Thursday,Spring,81.0,0.0,0.0,21.200000000000003,0.1,0.30000000000000004,0.1,1.0,3.0,12.0,6.200000000000003
2022-06-08,Wednesday,Spring,8.0,0.0,0.0,18.1,12.3,8.4,3.2,20.0,3.3000000000000003,9.0,3.1000000000000014
2022-06-07,Tuesday,Spring,17.0,0.0,0.0,21.0,0.9,0.6000000000000001,0.9,20.0,3.7,11.0,6.0
2022-06-06,Monday,Spring,33.0,0.0,0.0,19.900000000000002,-0.1,0.0,-0.1,1.0,5.5,12.0,4.900000000000002
2022-06-05,Sunday,Spring,30.0,0.0,0.0,21.1,48.300000000000004,9.1,24.900000000000002,15.0,3.8000000000000003,19.0,6.100000000000001
2022-06-04,Saturday,Spring,42.0,0.0,0.0,25.400000000000002,-0.1,0.0,-0.1,1.0,5.300000000000001,1.0,10.400000000000002
2022-06-03,Friday,Spring,79.0,0.0,0.0,24.6,0.0,0.0,0.0,1.0,4.0,22.0,9.600000000000001
2022-06-02,Thursday,Spring,5.0,0.0,0.0,20.8,0.0,0.0,0.0,1.0,2.2,17.0,5.800000000000001
2022-06-01,Wednesday,Spring,30.0,0.0,0.0,17.7,-0.1,0.0,-0.1,1.0,3.1,10.0,2.6999999999999993
2022-05-31,Tuesday,Spring,13.0,0.0,0.0,19.200000000000003,2.0,0.8,1.9000000000000001,18.0,1.8,14.0,4.200000000000003
2022-05-30,Monday,Spring,29.0,0.0,0.0,16.7,0.0,0.0,0.0,1.0,1.3,12.0,1.6999999999999993
2022-05-29,Sunday,Spring,22.0,0.0,0.0,14.600000000000001,3.6,3.0,1.9000000000000001,12.0,2.7,17.0,0.3999999999999986
2022-05-28,Saturday,Spring,70.0,0.0,0.0,17.3,-0.1,0.0,-0.1,1.0,4.5,8.0,2.3000000000000007
2022-05-27,Friday,Spring,83.0,0.0,0.0,18.7,1.3,2.5,0.5,3.0,4.6000000000000005,11.0,3.6999999999999993
2022-05-26,Thursday,Spring,67.0,0.0,0.0,20.900000000000002,0.0,0.0,0.0,1.0,5.9,14.0,5.900000000000002
2022-05-25,Wednesday,Spring,63.0,0.0,0.0,19.6,-0.1,0.0,-0.1,1.0,5.5,13.0,4.600000000000001
2022-05-24,Tuesday,Spring,29.0,0.0,0.0,18.0,4.3,1.4000000000000001,3.1,13.0,4.7,8.0,3.0
2022-05-23,Monday,Spring,9.0,0.0,0.0,24.8,13.200000000000001,3.3000000000000003,8.3,17.0,3.0,18.0,9.8
2022-05-22,Sunday,Spring,32.0,0.0,0.0,23.700000000000003,0.0,0.0,0.0,1.0,1.7000000000000002,14.0,8.700000000000003
2022-05-21,Saturday,Spring,75.0,0.0,0.0,19.6,0.0,0.0,0.0,1.0,3.8000000000000003,3.0,4.600000000000001
2022-05-20,Friday,Spring,48.0,0.0,0.0,21.400000000000002,1.5,0.7000000000000001,1.5,13.0,3.5,15.0,6.400000000000002
2022-05-19,Thursday,Spring,30.0,0.0,0.0,28.400000000000002,6.2,1.1,4.2,12.0,2.8000000000000003,12.0,13.400000000000002
2022-05-18,Wednesday,Spring,15.0,0.0,0.0,28.1,0.0,0.0,0.0,1.0,2.5,5.0,13.100000000000001
2022-05-17,Tuesday,Spring,24.0,0.0,0.0,28.1,-0.1,0.0,-0.1,1.0,2.0,11.0,13.100000000000001
2022-05-16,Monday,Spring,38.0,0.0,0.0,27.400000000000002,2.3000000000000003,0.2,2.3000000000000003,11.0,3.4000000000000004,9.0,12.400000000000002
2022-05-15,Sunday,Spring,29.0,0.0,0.0,27.0,0.0,0.0,0.0,1.0,3.3000000000000003,9.0,12.0
2022-05-14,Saturday,Spring,46.0,0.0,0.0,24.200000000000003,0.0,0.0,0.0,1.0,2.6,6.0,9.200000000000003
2022-05-13,Friday,Spring,44.0,0.0,0.0,20.400000000000002,0.0,0.0,0.0,1.0,4.5,14.0,5.400000000000002
2022-05-12,Thursday,Spring,23.0,0.0,0.0,20.400000000000002,0.0,0.0,0.0,1.0,3.2,11.0,5.400000000000002
2022-05-11,Wednesday,Spring,6.0,1.0,0.0,24.6,0.2,0.30000000000000004,0.2,21.0,5.2,14.0,9.600000000000001
2022-05-10,Tuesday,Spring,21.0,0.0,0.0,26.6,0.0,0.0,0.0,1.0,4.3,12.0,11.600000000000001
2022-05-09,Monday,Spring,2.0,0.0,0.0,25.3,0.0,0.0,0.0,1.0,1.9000000000000001,16.0,10.3
2022-05-08,Sunday,Spring,47.0,0.0,0.0,19.700000000000003,0.0,0.0,0.0,1.0,4.0,5.0,4.700000000000003
2022-05-07,Saturday,Spring,59.0,0.0,0.0,22.6,-0.1,0.0,-0.1,1.0,2.7,14.0,7.600000000000001
2022-05-06,Friday,Spring,59.0,0.0,0.0,22.0,0.0,0.0,0.0,1.0,1.5,18.0,7.0
2022-05-05,Thursday,Spring,35.0,0.0,0.0,19.5,0.0,0.0,0.0,1.0,1.6,15.0,4.5
2022-05-04,Wednesday,Spring,37.0,0.0,0.0,18.3,0.0,0.0,0.0,1.0,2.1,16.0,3.3000000000000007
2022-05-03,Tuesday,Spring,17.0,0.0,0.0,18.2,0.0,0.0,0.0,1.0,3.1,16.0,3.1999999999999993
2022-05-02,Monday,Spring,14.0,0.0,0.0,19.0,0.0,0.0,0.0,1.0,2.7,19.0,4.0
2022-05-01,Sunday,Spring,33.0,1.0,0.0,16.0,0.0,0.0,0.0,1.0,1.6,17.0,1.0
2022-04-30,Saturday,Spring,89.0,0.0,0.0,13.9,0.0,0.0,0.0,1.0,2.8000000000000003,13.0,1.0999999999999996
2022-04-29,Friday,Spring,59.0,0.0,0.0,15.100000000000001,0.0,0.0,0.0,1.0,4.0,13.0,0.10000000000000142
2022-04-28,Thursday,Spring,36.0,0.0,0.0,17.8,0.0,0.0,0.0,1.0,3.1,8.0,2.8000000000000007
2022-04-27,Wednesday,Spring,29.0,0.0,0.0,16.3,0.0,0.0,0.0,1.0,2.4000000000000004,18.0,1.3000000000000007
2022-04-26,Tuesday,Spring,33.0,0.0,0.0,15.200000000000001,0.2,0.2,0.2,1.0,4.3,8.0,0.20000000000000107
2022-04-25,Monday,Spring,33.0,0.0,0.0,11.0,1.0,3.3000000000000003,0.30000000000000004,11.0,3.1,15.0,4.0
2022-04-24,Sunday,Spring,23.0,0.0,0.0,19.1,-0.1,0.0,-0.1,1.0,6.2,11.0,4.100000000000001
2022-04-23,Saturday,Spring,35.0,0.0,0.0,20.1,0.0,0.0,0.0,1.0,5.5,10.0,5.100000000000001
2022-04-22,Friday,Spring,53.0,0.0,0.0,16.6,0.0,0.0,0.0,1.0,5.7,12.0,1.6000000000000014
2022-04-21,Thursday,Spring,17.0,0.0,0.0,18.5,0.0,0.0,0.0,1.0,4.800000000000001,14.0,3.5
2022-04-20,Wednesday,Spring,7.0,0.0,0.0,18.1,0.0,0.0,0.0,1.0,4.2,16.0,3.1000000000000014
2022-04-19,Tuesday,Spring,15.0,0.0,0.0,19.3,0.0,0.0,0.0,1.0,3.5,16.0,4.300000000000001
2022-04-18,Monday,Spring,28.0,0.0,0.0,20.1,0.0,0.0,0.0,1.0,2.1,6.0,5.100000000000001
2022-04-17,Sunday,Spring,13.0,1.0,0.0,19.1,0.0,0.0,0.0,1.0,2.9000000000000004,13.0,4.100000000000001
2022-04-16,Saturday,Spring,42.0,0.0,0.0,16.900000000000002,0.0,0.0,0.0,1.0,4.0,8.0,1.9000000000000021
2022-04-15,Friday,Spring,62.0,0.0,0.0,15.200000000000001,0.0,0.0,0.0,1.0,3.0,15.0,0.20000000000000107
2022-04-14,Thursday,Spring,18.0,1.0,0.0,19.700000000000003,0.0,0.0,0.0,1.0,2.3000000000000003,16.0,4.700000000000003
2022-04-13,Wednesday,Spring,30.0,0.0,0.0,16.2,0.1,1.0,0.1,14.0,1.5,12.0,1.1999999999999993
2022-04-12,Tuesday,Spring,29.0,0.0,0.0,22.5,0.0,0.0,0.0,1.0,3.2,12.0,7.5
2022-04-11,Monday,Spring,28.0,0.0,0.0,16.1,0.0,0.0,0.0,1.0,3.4000000000000004,13.0,1.1000000000000014
2022-04-10,Sunday,Spring,54.0,1.0,0.0,13.200000000000001,0.0,0.0,0.0,1.0,1.9000000000000001,9.0,1.799999999999999
2022-04-09,Saturday,Spring,92.0,0.0,0.0,11.100000000000001,-0.1,0.0,-0.1,1.0,4.800000000000001,11.0,3.8999999999999986
2022-04-08,Friday,Spring,53.0,0.0,0.0,9.4,-0.1,0.0,-0.1,1.0,3.7,1.0,5.6
2022-04-07,Thursday,Spring,46.0,0.0,0.0,12.600000000000001,8.6,4.9,4.5,8.0,9.700000000000001,13.0,2.3999999999999986
2022-04-06,Wednesday,Spring,12.0,0.0,0.0,11.3,3.3000000000000003,3.4000000000000004,1.4000000000000001,17.0,7.9,14.0,3.6999999999999993
2022-04-05,Tuesday,Spring,8.0,0.0,0.0,12.9,5.9,8.8,1.0,3.0,5.5,14.0,2.0999999999999996
2022-04-04,Monday,Spring,22.0,0.0,0.0,10.700000000000001,9.0,13.8,2.5,22.0,8.200000000000001,10.0,4.299999999999999
2022-04-03,Sunday,Spring,30.0,0.0,0.0,8.3,-0.1,0.0,-0.1,1.0,2.1,14.0,6.699999999999999
2022-04-02,Saturday,Spring,84.0,0.0,0.0,7.2,-0.1,0.0,-0.1,1.0,4.9,13.0,7.8
2022-04-01,Friday,Spring,47.0,0.0,0.0,3.6,2.0,5.7,0.5,1.0,7.1000000000000005,7.0,11.4
2022-03-31,Thursday,Spring,33.0,0.0,0.0,6.0,2.7,6.4,1.2000000000000002,7.0,4.0,23.0,9.0
2022-03-30,Wednesday,Spring,2.0,0.0,0.0,12.700000000000001,0.0,0.0,0.0,1.0,3.9000000000000004,3.0,2.299999999999999
2022-03-29,Tuesday,Spring,33.0,0.0,0.0,13.600000000000001,0.0,0.0,0.0,1.0,3.8000000000000003,11.0,1.3999999999999986
2022-03-28,Monday,Spring,53.0,0.0,0.0,17.8,0.0,0.0,0.0,1.0,1.9000000000000001,16.0,2.8000000000000007
2022-03-27,Sunday,Spring,18.0,0.0,0.0,16.8,0.0,0.0,0.0,1.0,2.6,4.0,1.8000000000000007
2022-03-26,Saturday,Spring,73.0,0.0,0.0,18.6,0.0,0.0,0.0,1.0,3.5,11.0,3.6000000000000014
2022-03-25,Friday,Spring,55.0,0.0,0.0,17.3,0.0,0.0,0.0,1.0,2.8000000000000003,16.0,2.3000000000000007
2022-03-24,Thursday,Spring,24.0,0.0,0.0,18.5,0.0,0.0,0.0,1.0,1.6,11.0,3.5
2022-03-23,Wednesday,Spring,2.0,0.0,0.0,19.8,0.0,0.0,0.0,1.0,1.1,5.0,4.800000000000001
2022-03-22,Tuesday,Spring,31.0,0.0,0.0,19.900000000000002,0.0,0.0,0.0,1.0,2.2,16.0,4.900000000000002
2022-03-21,Monday,Spring,29.0,0.0,0.0,19.200000000000003,0.0,0.0,0.0,1.0,1.2000000000000002,9.0,4.200000000000003
2022-03-20,Sunday,Spring,34.0,1.0,0.0,10.4,-0.1,0.0,-0.1,1.0,3.3000000000000003,3.0,4.6
2022-03-19,Saturday,Winter,88.0,0.0,0.0,13.9,0.0,0.0,0.0,1.0,6.1000000000000005,13.0,1.0999999999999996
2022-03-18,Friday,Winter,66.0,0.0,0.0,14.600000000000001,0.0,0.0,0.0,1.0,3.3000000000000003,15.0,0.3999999999999986
2022-03-17,Thursday,Winter,28.0,0.0,0.0,11.600000000000001,-0.1,0.0,-0.1,1.0,3.4000000000000004,4.0,3.3999999999999986
2022-03-16,Wednesday,Winter,2.0,0.0,0.0,13.200000000000001,-0.1,0.0,-0.1,1.0,3.7,9.0,1.799999999999999
2022-03-15,Tuesday,Winter,13.0,0.0,0.0,12.3,0.0,0.0,0.0,1.0,1.6,7.0,2.6999999999999993
2022-03-14,Monday,Winter,21.0,0.0,0.0,13.9,-0.1,0.0,-0.1,1.0,3.7,12.0,1.0999999999999996
2022-03-13,Sunday,Winter,27.0,0.0,0.0,17.7,0.1,0.6000000000000001,0.1,5.0,4.1000000000000005,14.0,2.6999999999999993
2022-03-12,Saturday,Winter,91.0,0.0,0.0,15.700000000000001,0.1,0.6000000000000001,0.1,2.0,4.0,10.0,0.7000000000000011
2022-03-11,Friday,Winter,59.0,0.0,0.0,15.5,0.0,0.0,0.0,1.0,5.2,13.0,0.5
2022-03-10,Thursday,Winter,30.0,1.0,0.0,16.7,0.0,0.0,0.0,1.0,3.2,13.0,1.6999999999999993
2022-03-09,Wednesday,Winter,23.0,0.0,0.0,14.600000000000001,0.0,0.0,0.0,1.0,2.8000000000000003,12.0,0.3999999999999986
2022-03-08,Tuesday,Winter,29.0,0.0,0.0,10.600000000000001,0.0,0.0,0.0,1.0,4.1000000000000005,10.0,4.399999999999999
2022-03-07,Monday,Winter,24.0,0.0,0.0,7.6000000000000005,0.0,0.0,0.0,1.0,3.8000000000000003,11.0,7.3999999999999995
2022-03-06,Sunday,Winter,55.0,1.0,0.0,7.1000000000000005,0.0,0.0,0.0,1.0,4.3,13.0,7.8999999999999995
2022-03-05,Saturday,Winter,73.0,0.0,0.0,10.100000000000001,0.0,0.0,0.0,1.0,2.3000000000000003,17.0,4.899999999999999
2022-03-04,Friday,Winter,57.0,0.0,0.0,11.700000000000001,0.0,0.0,0.0,1.0,2.8000000000000003,14.0,3.299999999999999
2022-03-03,Thursday,Winter,38.0,0.0,0.0,12.200000000000001,0.0,0.0,0.0,1.0,3.0,12.0,2.799999999999999
2022-03-02,Wednesday,Winter,16.0,0.0,0.0,11.9,0.0,0.0,0.0,1.0,2.8000000000000003,11.0,3.0999999999999996
2022-03-01,Tuesday,Winter,44.0,0.0,0.0,9.9,0.0,0.0,0.0,1.0,2.0,1.0,5.1
2022-02-28,Monday,Winter,18.0,0.0,0.0,10.8,0.0,0.0,0.0,1.0,2.5,11.0,4.199999999999999
2022-02-27,Sunday,Winter,27.0,0.0,0.0,10.100000000000001,0.0,0.0,0.0,1.0,3.5,11.0,4.899999999999999
2022-02-26,Saturday,Winter,39.0,0.0,0.0,7.2,0.0,0.0,0.0,1.0,2.3000000000000003,12.0,7.8
2022-02-25,Friday,Winter,52.0,0.0,0.0,9.0,1.4000000000000001,0.8,1.1,16.0,5.2,7.0,6.0
2022-02-24,Thursday,Winter,22.0,0.0,0.0,11.9,5.2,3.2,1.9000000000000001,14.0,6.300000000000001,13.0,3.0999999999999996
2022-02-23,Wednesday,Winter,24.0,0.0,0.0,12.200000000000001,0.0,0.0,0.0,1.0,4.7,12.0,2.799999999999999
2022-02-22,Tuesday,Winter,17.0,0.0,0.0,10.8,3.7,4.1000000000000005,1.2000000000000002,17.0,5.300000000000001,14.0,4.199999999999999
2022-02-21,Monday,Winter,12.0,0.0,0.0,8.200000000000001,6.300000000000001,5.2,1.6,11.0,8.3,9.0,6.799999999999999
2022-02-20,Sunday,Winter,44.0,1.0,0.0,10.700000000000001,18.6,15.3,5.1000000000000005,22.0,9.4,21.0,4.299999999999999
2022-02-19,Saturday,Winter,85.0,0.0,0.0,9.200000000000001,10.700000000000001,5.300000000000001,3.3000000000000003,22.0,9.0,1.0,5.799999999999999
2022-02-18,Friday,Winter,17.0,0.0,0.0,12.5,3.7,3.5,2.7,13.0,10.200000000000001,16.0,2.5
2022-02-17,Thursday,Winter,23.0,1.0,0.0,12.5,1.9000000000000001,1.2000000000000002,1.3,1.0,9.0,2.0,2.5
2022-02-16,Wednesday,Winter,21.0,0.0,0.0,13.700000000000001,8.0,13.3,1.2000000000000002,19.0,9.700000000000001,20.0,1.299999999999999
2022-02-15,Tuesday,Winter,18.0,0.0,0.0,9.8,6.1000000000000005,6.800000000000001,1.7000000000000002,19.0,6.5,14.0,5.199999999999999
2022-02-14,Monday,Winter,36.0,0.0,0.0,11.600000000000001,0.9,1.3,0.4,14.0,6.6000000000000005,7.0,3.3999999999999986
2022-02-13,Sunday,Winter,49.0,0.0,0.0,11.100000000000001,0.0,0.0,0.0,1.0,5.800000000000001,21.0,3.8999999999999986
2022-02-12,Saturday,Winter,59.0,0.0,0.0,7.5,0.0,0.0,0.0,1.0,3.5,13.0,7.5
2022-02-11,Friday,Winter,58.0,0.0,0.0,7.7,0.1,0.1,0.1,3.0,3.5,12.0,7.3
2022-02-10,Thursday,Winter,8.0,0.0,0.0,9.0,1.2000000000000002,3.0,0.6000000000000001,9.0,3.1,7.0,6.0
2022-02-09,Wednesday,Winter,21.0,0.0,0.0,11.4,0.1,0.2,0.1,13.0,4.5,4.0,3.5999999999999996
2022-02-08,Tuesday,Winter,6.0,1.0,0.0,11.700000000000001,0.30000000000000004,0.8,0.1,3.0,6.1000000000000005,3.0,3.299999999999999
2022-02-07,Monday,Winter,2.0,0.0,0.0,8.1,0.9,0.9,0.4,2.0,4.800000000000001,2.0,6.9
2022-02-06,Sunday,Winter,40.0,0.0,0.0,8.9,25.3,14.200000000000001,5.0,12.0,8.9,1.0,6.1
2022-02-05,Saturday,Winter,49.0,1.0,0.0,8.200000000000001,0.4,1.1,0.30000000000000004,23.0,7.300000000000001,22.0,6.799999999999999
2022-02-04,Friday,Winter,40.0,0.0,0.0,9.0,2.9000000000000004,3.8000000000000003,1.3,15.0,6.4,13.0,6.0
2022-02-03,Thursday,Winter,18.0,0.0,0.0,8.8,-0.1,0.0,-0.1,1.0,5.7,13.0,6.199999999999999
2022-02-02,Wednesday,Winter,16.0,0.0,0.0,10.700000000000001,0.2,0.7000000000000001,0.1,21.0,3.8000000000000003,1.0,4.299999999999999
2022-02-01,Tuesday,Winter,15.0,0.0,0.0,10.3,2.1,4.7,0.5,12.0,6.0,9.0,4.699999999999999
2022-01-31,Monday,Winter,8.0,0.0,0.0,6.800000000000001,10.100000000000001,13.600000000000001,1.7000000000000002,2.0,7.300000000000001,11.0,8.2
2022-01-30,Sunday,Winter,39.0,0.0,0.0,8.8,-0.1,0.0,-0.1,1.0,3.4000000000000004,24.0,6.199999999999999
2022-01-29,Saturday,Winter,75.0,0.0,0.0,12.200000000000001,-0.1,0.0,-0.1,1.0,7.1000000000000005,16.0,2.799999999999999
2022-01-28,Friday,Winter,60.0,0.0,0.0,9.1,-0.1,0.0,-0.1,1.0,3.9000000000000004,23.0,5.9
2022-01-27,Thursday,Winter,31.0,0.0,0.0,8.9,1.2000000000000002,3.6,0.4,9.0,5.7,7.0,6.1
2022-01-26,Wednesday,Winter,28.0,0.0,0.0,3.9000000000000004,0.0,0.0,0.0,1.0,4.0,23.0,11.1
2022-01-25,Tuesday,Winter,0.0,0.0,0.0,4.2,0.0,0.0,0.0,1.0,1.3,7.0,10.8
2022-01-24,Monday,Winter,0.0,0.0,0.0,5.300000000000001,0.0,0.0,0.0,1.0,1.1,1.0,9.7
2022-01-23,Sunday,Winter,0.0,1.0,0.0,6.9,0.0,0.0,0.0,1.0,1.3,1.0,8.1
2022-01-22,Saturday,Winter,0.0,0.0,0.0,6.7,-0.1,0.0,-0.1,1.0,3.0,1.0,8.3
2022-01-21,Friday,Winter,0.0,0.0,0.0,6.7,0.2,0.5,0.2,15.0,2.8000000000000003,19.0,8.3
2022-01-20,Thursday,Winter,0.0,1.0,0.0,5.6000000000000005,1.2000000000000002,1.2000000000000002,0.4,16.0,3.1,12.0,9.399999999999999
2022-01-19,Wednesday,Winter,0.0,0.0,0.0,6.300000000000001,1.0,2.0,0.6000000000000001,18.0,3.5,14.0,8.7
2022-01-18,Tuesday,Winter,0.0,0.0,0.0,8.700000000000001,0.0,0.0,0.0,1.0,1.2000000000000002,8.0,6.299999999999999
2022-01-17,Monday,Winter,0.0,0.0,0.0,8.5,0.0,0.0,0.0,1.0,3.0,11.0,6.5
2022-01-16,Sunday,Winter,0.0,0.0,0.0,5.7,0.2,0.8,0.1,22.0,4.4,10.0,9.3
2022-01-15,Saturday,Winter,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,2.5,3.0,12.0
2022-01-14,Friday,Winter,0.0,0.0,0.0,4.4,0.0,0.0,0.0,1.0,2.0,1.0,10.6
2022-01-13,Thursday,Winter,0.0,0.0,0.0,3.2,0.0,0.0,0.0,1.0,3.0,6.0,11.8
2022-01-12,Wednesday,Winter,0.0,0.0,0.0,3.3000000000000003,0.6000000000000001,3.0,0.30000000000000004,4.0,1.9000000000000001,23.0,11.7
2022-01-11,Tuesday,Winter,0.0,0.0,0.0,6.4,0.0,0.0,0.0,1.0,2.7,9.0,8.6
2022-01-10,Monday,Winter,0.0,0.0,0.0,2.6,0.0,0.0,0.0,1.0,2.0,10.0,12.4
2022-01-09,Sunday,Winter,0.0,0.0,0.0,7.4,5.6000000000000005,3.0,4.1000000000000005,1.0,4.1000000000000005,1.0,7.6
2022-01-08,Saturday,Winter,0.0,0.0,0.0,6.4,7.9,10.3,2.7,24.0,5.0,14.0,8.6
2022-01-07,Friday,Winter,0.0,0.0,0.0,6.2,3.9000000000000004,4.4,1.7000000000000002,15.0,5.6000000000000005,3.0,8.8
2022-01-06,Thursday,Winter,0.0,0.0,0.0,6.6000000000000005,0.0,0.0,0.0,1.0,3.5,24.0,8.399999999999999
2022-01-05,Wednesday,Winter,0.0,0.0,0.0,6.2,3.3000000000000003,2.8000000000000003,2.0,19.0,5.300000000000001,11.0,8.8
2022-01-04,Tuesday,Winter,0.0,0.0,0.0,8.5,3.9000000000000004,3.9000000000000004,1.7000000000000002,15.0,3.7,12.0,6.5
2022-01-03,Monday,Winter,0.0,0.0,0.0,11.100000000000001,0.5,0.4,0.4,7.0,6.800000000000001,1.0,3.8999999999999986
2022-01-02,Sunday,Winter,0.0,0.0,0.0,13.700000000000001,2.7,4.800000000000001,0.6000000000000001,19.0,6.6000000000000005,21.0,1.299999999999999
2022-01-01,Saturday,Winter,0.0,0.0,0.0,14.4,0.0,0.0,0.0,1.0,4.2,1.0,0.5999999999999996
